id,source,ambientTemp,latitude,longitude,time
2WWTO9Lslmd5ic6yS7WlTwlk5GF,,11,53.73,9.99,2023-10-09T10:28:21.066Z
2WWTOJRhcI9gsfbcV7wuFz9MI30,,12,52.47,13.38,2023-10-09T10:28:22.619Z
2WWTOKQQzxQeTdSsEeyznuGbDC5,,35.5,33.33,-111.81,2023-10-09T10:28:22.619Z
2WWTOSQ07gfeZeRvWcU1YhE683u,,20,33.85,-118.1,2023-10-09T10:28:23.061Z
2WWTORR6gAseatTnyFEkDYOpN5s,,13.5,30.25,-92.93,2023-10-09T10:28:23.061Z
2WWTOP64dCt5ClOvFX5OrjTPJxA,,22.5,-28.82,153.54,2023-10-09T10:28:23.073Z
2WWTOT75Mi9J8YSXlF8lF3RmYrG,,23,43.28,-2.33,2023-10-09T10:28:23.382Z
2WWTORBmYCVuFpYdxjfd0SeyvrO,,14.5,37.25,-121.77,2023-10-09T10:28:23.434Z
2WWTONoffEl90wufqf8xrImTpC4,,11.5,37.64,-118.97,2023-10-09T10:28:23.434Z
2WWTOO8ufdvg6E7vMTbOvbwSREK,,16,34.19,-118.94,2023-10-09T10:28:23.595Z
2WWTONmobmwee4FnhgmtqPVv47W,,15.5,37.66,-122.41,2023-10-09T10:28:23.939Z
2WWTOcTBDeUvm21RjwSux3kQQ1W,,10.5,41.83,-87.65,2023-10-09T10:28:24.021Z
2WWTOVh6eB2P7enwMDOpot8k8wk,,23,37.79,-121.88,2023-10-09T10:28:24.073Z
2WWTOXCxaB9vUlyoH8qjSny9XXT,,20,33.85,-118.1,2023-10-09T10:28:24.535Z
2WWTOWv9wfa65rf8xv2NUhRywVT,,17,47.53,-121.88,2023-10-09T10:28:24.58Z
2WWTOaX5IyNT8fbsimRVLcNWSS4,,20,33.74,-111.76,2023-10-09T10:28:24.944Z
2WWTOfa2SPyxKS7tJdovn0cl7mo,,24,33.98,-118.44,2023-10-09T10:28:25.072Z
2WWTOfFZWMO6eudn9Uq3enJI7o9,,26.5,33.12,-117.31,2023-10-09T10:28:25.29Z
2WWTOd5c9u4BPmEVQIKmQk5WLQ2,,22.5,37.87,-122.18,2023-10-09T10:28:25.444Z
2WWTOf7RyUVikuIRwPSVAaByHRS,,24,32.98,-117.17,2023-10-09T10:28:25.761Z
2WWTOjthCIuljzZLvBfbcTVSRRu,,17.5,33.38,-84.29,2023-10-09T10:28:25.765Z
2WWTOqznWKfkFHhAI3DX0KKwrcx,,26,38.09,-122.19,2023-10-09T10:28:26.257Z
2WWTOqj95cd6yiqGDUz8jmQRJu5,,33,33.87,-117.79,2023-10-09T10:28:26.437Z
2WWTOo22oyKXKRWrybRKyfG5Iik,,24,47.32,8.18,2023-10-09T10:28:26.437Z
2WWTOqGALYecCSNi6emM0gYGbax,,10.5,63.42,10.39,2023-10-09T10:28:26.729Z
2WWTOnbmALtQb6ETPA0mlBhxaQe,,10.5,42.71,-71.17,2023-10-09T10:28:26.764Z
2WWTOmVaTuLgbllp5pbhpu5Q2TS,,21.5,36.96,-120.06,2023-10-09T10:28:26.773Z
2WWTOs5HyJLPzqjPJ5ykA2QBeBo,,16,52.13,-106.56,2023-10-09T10:28:26.766Z
2WWTOngrJx2UD2pH7TEG2HKp7ou,,16,52.13,-106.56,2023-10-09T10:28:26.766Z
2WWTOnzhmSkXmszEbMpetrxyFaz,,27,28.18,-82.5,2023-10-09T10:28:26.766Z
2WWTOpseHdFJA5kFhAkhtgPCwTN,,28.5,38.59,-121.29,2023-10-09T10:28:26.948Z
2WWTOp8lps4IYVBMnSNJ39OZCSZ,,18.5,47.78,8.93,2023-10-09T10:28:26.948Z
2WWTOzUIb4OB6n7Lv6QhgcG9p5X,,33,38.67,-121.17,2023-10-09T10:28:27.257Z
2WWTOy3dakYgalX4advo5ymDChl,,23.5,33.85,-117.87,2023-10-09T10:28:27.415Z
2WWTOuXXlArtlc0mTY2kgyQer7k,,33,33.87,-117.79,2023-10-09T10:28:27.415Z
2WWTOy0xG21Xzr7DHYaQzLPkjVF,,13,51.04,14.12,2023-10-09T10:28:27.777Z
2WWTOvtpfVF2hVah2qk6jRzRbXZ,,23.5,52.15,5.38,2023-10-09T10:28:27.827Z
2WWTP1cyF2hWxNiDuBEcjdzW04N,,17,47.53,-121.88,2023-10-09T10:28:28.269Z
2WWTP3vQmKvafOxSFNPm7HnpqSi,,5,40.54,-75.56,2023-10-09T10:28:28.282Z
2WWTP5cpUvh8bVuwTZNRrXcjLeF,,12,57.65,11.95,2023-10-09T10:28:28.364Z
2WWTP1RqShJXbl2z9gHk8xeVtEf,,27.5,33.77,-116.26,2023-10-09T10:28:28.776Z
2WWTP6a5ock9vnNTduVIHYnsBni,,5,40.54,-75.56,2023-10-09T10:28:28.781Z
2WWTP4qjCnaJ5VnoDcbcy0PoiOj,,11.5,53.58,9.89,2023-10-09T10:28:28.886Z
2WWTPAaeLCe208DvqEnJHAVSCMC,,7,33.69,-87.12,2023-10-09T10:28:29.276Z
2WWTPCqSaxgqkoFNesfnK6akhTL,,18.5,53.4,-2.81,2023-10-09T10:28:29.28Z
2WWTP86DHKyQe49xXBUNIUj9yQF,,20,30.21,-97.77,2023-10-09T10:28:29.374Z
2WWTPHUZJmBp8dORWNkpc8m3zHf,,7.5,43.6,-79.6,2023-10-09T10:28:30.296Z
2WWTPIp77gnzULiq5dFf3NCg8Wg,,24,32.96,-117.12,2023-10-09T10:28:30.38Z
2WWTPLuSjXHIAqFR7XOac9WVMkw,,4,38.62,-76.89,2023-10-09T10:28:30.773Z
2WWTPP9MkXQUOKbb3Y0V7GR17OB,,29,30.43,-97.85,2023-10-09T10:28:31.882Z
2WWTPYrkepjtVLtDeqYFG97GTuQ,,11,41.77,-70.13,2023-10-09T10:28:32.29Z
2WWTPW9BEjmlN6y6qhO7jMlAtRV,,21.5,48.22,16.38,2023-10-09T10:28:32.291Z
2WWTPabJmtEBzYWHBNbVT0VDtFL,,7.5,43.76,-79.19,2023-10-09T10:28:32.384Z
2WWTPX7ZDGfVXrDYAS81bMkLSDA,,7.5,35.28,-81.13,2023-10-09T10:28:32.739Z
2WWTPZg3VUp6Ow1XL0QYb5CBVnn,,23,51.49,-0.37,2023-10-09T10:28:32.743Z
2WWTPZlGQGBu0w7vvmPV9CDpJ0L,,15,38.6,-121.54,2023-10-09T10:28:32.805Z
2WWTPbWyL1P4yDE0BaFTiT4XFtw,,25.5,45.56,10.23,2023-10-09T10:28:32.889Z
2WWTPWTwRb9L5Mv9IPcISNIk4zT,,11,41.76,-70.06,2023-10-09T10:28:32.902Z
2WWTPbc45lpEodEGGdCu5zisAL1,,23,33.98,-84.26,2023-10-09T10:28:32.902Z
2WWTPinQNgu7pWAzQXw1etMEcHZ,,12,57.65,11.95,2023-10-09T10:28:33.295Z
2WWTPi72GzEFut0qwDTKHkKo9Mg,,8.5,43.65,-79.82,2023-10-09T10:28:33.294Z
2WWTPgSt2eZJAUyBKQXeD7j9n57,,28,38.03,-4.07,2023-10-09T10:28:33.296Z
2WWTPjfbRoDhKwB728mTxcxIl3y,,10,53.79,20.6,2023-10-09T10:28:33.348Z
2WWTPk1FhSMTZ6nuVa4qI4uJfwd,,16,31.15,-97.46,2023-10-09T10:28:33.756Z
2WWTPjanz39XkPOWQXQlQd0siie,,29,33.73,-117.79,2023-10-09T10:28:33.756Z
2WWTPdOiJ7auxZe8T5gTLwpmc6V,,20.5,51.38,7.39,2023-10-09T10:28:33.799Z
2WWTPggzJjvs0cwrsZo4JGiQqB9,,24,33.81,-117.78,2023-10-09T10:28:33.834Z
2WWTPiSbCdt61qWpyNpKGvQW2iO,,28.5,38.59,-121.29,2023-10-09T10:28:33.852Z
2WWTPkoYx2h5ywIXuU0FVfRY2xS,,27.5,37.77,-121.93,2023-10-09T10:28:33.853Z
2WWTPkLpTz4wY2YhsPzVmfxYue9,,9,40.71,-73.56,2023-10-09T10:28:33.904Z
2WWTPp5QsZ7QmLrE5sXPKYV1fGA,,14.5,37.25,-121.77,2023-10-09T10:28:34.86Z
2WWTPtDFAQI4gUZLQfku1by0YIR,,20.5,34.04,-118.34,2023-10-09T10:28:35.302Z
2WWTPvAkPRKCSMBZ5NRLFERxFQz,,24,45.04,9.68,2023-10-09T10:28:35.302Z
2WWTPy1fAPv2ENNJbgrhLlxmzT7,,22,30.1,-95.61,2023-10-09T10:28:35.324Z
2WWTPzOdEZHgUi6QKYP2KO8Bs7V,,20,38.92,-84.66,2023-10-09T10:28:35.818Z
2WWTPzb7y476u7QdeuaOjZ10FHV,,20,45.44,-122.52,2023-10-09T10:28:35.894Z
2WWTQ5qglAZ8Yy1t330eBJJnhR8,,28.5,27.74,-82.43,2023-10-09T10:28:36.269Z
2WWTQ1bYqTNQXr8Pxvfmvlmqtjj,,22.5,35.83,-78.93,2023-10-09T10:28:36.326Z
2WWTQ5Q5esWWIr9YAl9sL4D1f3A,,24.5,30.19,-97.86,2023-10-09T10:28:36.767Z
2WWTQ50ybCW3gX0GfHXftv6kh8G,,19.5,34.95,-78.85,2023-10-09T10:28:36.767Z
2WWTQ7J1a99qB8eOJkqeJfCMqNu,,25.5,22.24,114.16,2023-10-09T10:28:36.872Z
2WWTQDXNvPrKwya5KxxOmwf0Amh,,19.5,42.09,-87.94,2023-10-09T10:28:37.327Z
2WWTQD5SPewzwfDFNwMKAbO8bLQ,,19.5,42.09,-87.94,2023-10-09T10:28:37.327Z
2WWTQC5gd8vMw4g5KGqPnnMfBiq,,26,38.54,-121.57,2023-10-09T10:28:37.33Z
2WWTQCwrejPwNkxexsyzHwVhAFB,,12.5,55.58,13.03,2023-10-09T10:28:37.803Z
2WWTQ8yi910hDzYhZhqfqVx1MTV,,15.5,51.31,9.5,2023-10-09T10:28:37.83Z
2WWTQDl9CQMaJSAyibiKxqI9Iwf,,7.5,43.59,-79.78,2023-10-09T10:28:37.83Z
2WWTQB6bg9a0Hw4nsMeAeUNRHXb,,15.5,49.2,-122.76,2023-10-09T10:28:37.83Z
2WWTQDwviHa5KtjQvG9cgZ7LcqX,,12.5,47.85,-122.18,2023-10-09T10:28:37.831Z
2WWTQKjcvBw8ZZJ39hNgwXdtNoV,,19,41.13,-73.27,2023-10-09T10:28:38.357Z
2WWTQJ7k2Fgqbiy2NA8JU2XrdTF,,16,39.75,-104.89,2023-10-09T10:28:38.812Z
2WWTQcOenK4735EjFNNzgFoxeKv,,4,42.64,-87.9,2023-10-09T10:28:40.249Z
2WWTQd32F4rsknjaR3WnV1z49EN,,25.5,33,-117.16,2023-10-09T10:28:40.351Z
2WWTQa9618ksbD3PGZWuS4bVs46,,25.5,26.52,-80.17,2023-10-09T10:28:40.351Z
2WWTQdCHDMXGnrdks62eYdaz0eF,,26,45.66,8.79,2023-10-09T10:28:40.443Z
2WWTQXDF8kCnt8Hj6vKWEpcpEdi,,12.5,41.91,-87.67,2023-10-09T10:28:40.567Z
2WWTQYTGjk1nVlgFdVgzeBmCnie,,6,36.23,-78.71,2023-10-09T10:28:40.806Z
2WWTQjCKsTgiYjFEOEeuZInSnQn,,18.5,37.23,-121.83,2023-10-09T10:28:41.074Z
2WWTQikt7OA6BmZZvU72GAYDiON,,22.5,44.82,-0.51,2023-10-09T10:28:41.807Z
2WWTQgaufHGiij2cxFhX2UqSMdW,,16.5,55.79,-4.34,2023-10-09T10:28:41.809Z
2WWTQjRZ0i5atRL9pCVLjMx1WZi,,10,29.8,-82.5,2023-10-09T10:28:41.857Z
2WWTQp70XTOv59wCVmt399Db5X1,,16.5,45.14,-93.33,2023-10-09T10:28:42.431Z
2WWTQrsLpjwKdB2EwYmngcK8erP,,17.5,50.09,8.44,2023-10-09T10:28:42.827Z
2WWTQms9V6TX1jnk2DX2Tqs1S2b,,29.5,26.33,-80.07,2023-10-09T10:28:42.926Z
2WWTR0Jsh7fDUUkhyuOZKtqbzy0,,20,45.39,-122.93,2023-10-09T10:28:43.317Z
2WWTQtMLDZ7Fw8AfUMCdgbLMSUv,,28.5,32.16,34.86,2023-10-09T10:28:43.319Z
2WWTQzHHdcqMbrfschWCE6xd1Wr,,7,39.72,-75.15,2023-10-09T10:28:43.37Z
2WWTQujo1yWyrQECxMNi4Rxa1F8,,20,49.23,-123.14,2023-10-09T10:28:43.423Z
2WWTQwU9vQQ1DCo4aYyi06RX2Oq,,10,29.8,-82.5,2023-10-09T10:28:43.851Z
2WWTQyw4M59DtxF2CzEyTZZYq48,,18.5,34,-117.79,2023-10-09T10:28:43.851Z
2WWTR7ftXUtycazC63AwHJcMbpp,,30,25.73,-80.26,2023-10-09T10:28:44.356Z
2WWTR3NL93V097Gd4bgeW5Hove1,,28.5,35.63,-105.98,2023-10-09T10:28:44.466Z
2WWTR1XZvAAdWgCzCBvuEvPp4hx,,8.5,46.82,-92.15,2023-10-09T10:28:44.49Z
2WWTRAqkkEcU32VowA0r2tHKKSD,,16.5,52.25,8.09,2023-10-09T10:28:45.377Z
2WWTRGF2rPHYcTdMzN0eMnCeT11,,6,34.12,-109.94,2023-10-09T10:28:45.423Z
2WWTRECfL8eN9ZxKaxyw0lIBYfk,,13.5,40.66,-73.95,2023-10-09T10:28:45.847Z
2WWTRBju9HDVKRCPLrhTm3O5JET,,19,51.39,-0.53,2023-10-09T10:28:45.868Z
2WWTRGodLbdiDZSI7nIPGjM4pxe,,18.5,37.23,-121.83,2023-10-09T10:28:46.27Z
2WWTRHFOumcptTby6MbGPxNFsaD,,9,40.88,-73.89,2023-10-09T10:28:46.325Z
2WWTRJcs0p66DW76nDsqcSwNWsJ,,4.5,35.4,-80.46,2023-10-09T10:28:46.523Z
2WWTRLVfZglsSsuX5pTw9jGY3FZ,,22.5,37.91,-122.3,2023-10-09T10:28:46.826Z
2WWTRIeZ1xYhrSdIIiIzTCCKJr6,,22.5,37.91,-122.3,2023-10-09T10:28:46.826Z
2WWTRTDL07PP9fbeNh7V6dSo8wc,,31.5,32.54,35.15,2023-10-09T10:28:47.329Z
2WWTROYLyFe5GcnGWVzOxpQqqvB,,22,51.71,5.34,2023-10-09T10:28:47.621Z
2WWTROQjSSHDrDl5ICtUg2xVeME,,18.5,33.61,-117.66,2023-10-09T10:28:47.706Z
2WWTRbulW5YEZ2sE0lVIlb7laUn,,10,29.8,-82.5,2023-10-09T10:28:48.121Z
2WWTRdJVG1K8GB9nyQW4VOQSIgv,,10,29.8,-82.5,2023-10-09T10:28:48.121Z
2WWTRYuy0pJLqSWtk1vETr0EOsL,,11,40.68,-73.75,2023-10-09T10:28:48.121Z
2WWTRb4G13AQ2CbUuxuRs1oLKQX,,22.5,49.27,-123.1,2023-10-09T10:28:48.121Z
2WWTRc6R7CaUoy3kZhuoANCjjNZ,,6.5,59.9,10.27,2023-10-09T10:28:48.706Z
2WWTRfJLnTwYmvJFAkxrd7husQx,,22.5,44.82,-0.51,2023-10-09T10:28:49.13Z
2WWTRhKyhPFl26qEInMnxZzSeTQ,,18.5,37.23,-121.83,2023-10-09T10:28:49.197Z
2WWTRlbxkvDgDFkvuM2PKQRsEW4,,14,41.84,-87.65,2023-10-09T10:28:49.197Z
2WWTRh79GDOLM6wznm7dYGUoWtR,,17.5,35.32,139.41,2023-10-09T10:28:49.332Z
2WWTRjk0aUnPx7D2aETmZBBZneo,,20,34.12,-117.91,2023-10-09T10:28:49.332Z
2WWTRe1Hj4gpRIRIXMfP6HzNAvb,,17.5,30.37,-97.67,2023-10-09T10:28:49.631Z
2WWTRecXNdOo9J2hfZVaFtuFBog,,25.5,33,-117.16,2023-10-09T10:28:49.632Z
2WWTRfqsZgrCUkQ1WFwkS5fGYd9,,10.5,53.57,-113.32,2023-10-09T10:28:49.633Z
2WWTResRR97vakGP1rbwE5IAAgN,,23,49.29,-123.13,2023-10-09T10:28:49.722Z
2WWTRlDsh3ZOdT2SQxaJcxeds65,,22,51.71,5.34,2023-10-09T10:28:49.807Z
2WWTRmUc0UjrTNWuyEhPM3yr4LI,,17,49.12,-122.71,2023-10-09T10:28:50.244Z
2WWTRpbPpZVbecFfgv0ogjC34Jf,,24.5,34.15,-117.44,2023-10-09T10:28:50.331Z
2WWTRlthmDnnBJR9QDFMUqzPhf7,,15.5,52.62,-0.29,2023-10-09T10:28:50.792Z
2WWTS0YakBguoHSo6aQ2S3ZujZm,,4,38.62,-76.89,2023-10-09T10:28:51.25Z
2WWTRyQmsCQ90rsdRfWjle31iuG,,23.5,37.53,-122.28,2023-10-09T10:28:51.295Z
2WWTS086XnUIvD2Misi9D0pDDDm,,24,43.61,3.88,2023-10-09T10:28:51.314Z
2WWTS0G2PFku4VGbC51rv9pMHr6,,8,59.17,9.61,2023-10-09T10:28:51.611Z
2WWTRzm7PUOF32f2RE5mhkm7czE,,19,51.76,6.97,2023-10-09T10:28:51.616Z
2WWTS2p7UeNnL4aHVzbqaIzTRTC,,13,38.31,-122.29,2023-10-09T10:28:52.119Z
2WWTS1SMEJHWWgeRtUZaTreRdoa,,19.5,51.17,3.25,2023-10-09T10:28:52.116Z
2WWTS5YdcMTu6iTRqkUEjhpn8JG,,13,55.58,13.03,2023-10-09T10:28:52.39Z
2WWTS3Z55G4ClKi5C18wd9aqFkF,,33,33.87,-117.79,2023-10-09T10:28:52.61Z
2WWTS82KqB4L5JEzqq08zRqVRJK,,17.5,37.88,-122.28,2023-10-09T10:28:52.649Z
2WWTS2HmQ5H5Zma3arQatxHSEAc,,21,51.15,1.34,2023-10-09T10:28:52.612Z
2WWTS3aafarTEAMnQ6Zk8NkGCqj,,16.5,44.37,-79.78,2023-10-09T10:28:52.612Z
2WWTSGGBC6MDBUQeoFyyZSc7lD2,,23,51.49,-0.38,2023-10-09T10:28:53.466Z
2WWTSCBeb8hBKMjs8SI16Bcmy0s,,22,28.48,-81.58,2023-10-09T10:28:53.645Z
2WWTSAeus6YRui5rJs8DyaH7fdF,,22,28.48,-81.58,2023-10-09T10:28:53.645Z
2WWTSADuryltg7BtP2cq0JRDvXh,,26,34.14,-118.05,2023-10-09T10:28:53.826Z
2WWTSDaqzSXX7abUAzhHPXJEDbl,,32,33.26,-111.7,2023-10-09T10:28:53.827Z
2WWTSDronApbMtFyUJgFqenCnm0,,15,43.76,-79.38,2023-10-09T10:28:53.886Z
2WWTSBUSHnxjCgO2zjPbR2N1LnO,,26,42.71,9.45,2023-10-09T10:28:53.886Z
2WWTSKPBvXOzb9hU0ii8oyFWeIg,,26,32.78,-117.15,2023-10-09T10:28:54.401Z
2WWTSMo40qITmOi5O40U5O2QBI3,,24,47.7,-122.39,2023-10-09T10:28:54.414Z
2WWTSOjoVE31Aqo3pLkfbLZJd3S,,26,34.14,-118.05,2023-10-09T10:28:55.202Z
2WWTSTgCB4nxEF01UW5n2Y4gPX3,,19,45.42,-122.79,2023-10-09T10:28:55.202Z
2WWTSWNfXyHyFOd0CremISKE6yO,,21,51.69,-0.37,2023-10-09T10:28:55.719Z
2WWTSck8bD40UQzTvpOU7LdBPLX,,22,51.71,5.34,2023-10-09T10:28:56.748Z
2WWTSYn9wfNwwQlYc6BncjmWP9v,,30,33.93,-117.86,2023-10-09T10:28:56.748Z
2WWTSc7JEYm0fIBrJH6UpwHtmID,,10,45.39,-73.59,2023-10-09T10:28:56.751Z
2WWTSYETWxhXh71bkE318Xg5G9t,,21.5,33.78,-118.05,2023-10-09T10:28:56.936Z
2WWTSYqq7ibQanJBMYC2ZJSf8ET,,22,49.19,2.65,2023-10-09T10:28:56.936Z
2WWTSWP7yZp8rcee0JtxnsllDSj,,21,35.36,-119.07,2023-10-09T10:28:56.936Z
2WWTScN5a8by9jaVRoamF4mNygz,,15,45.72,24.22,2023-10-09T10:28:56.955Z
2WWTSWd4d41lFKUfwRuKL5WBv7x,,20.5,51.26,-0.09,2023-10-09T10:28:56.956Z
2WWTSh8qvjQj36KKedKHQ4fUzlB,,21.5,50.94,4.04,2023-10-09T10:28:57.198Z
2WWTSkylQSFYOSvWQrEtmBQfGgO,,18.5,33.93,-117.41,2023-10-09T10:28:57.198Z
2WWTSeQbYHZaKOtNuiWzPNmQUYY,,18.5,41.12,-73.38,2023-10-09T10:28:57.198Z
2WWTSeWRSvlpocbNistUswWzN2s,,10,35.8,-78.74,2023-10-09T10:28:57.246Z
2WWTSeHsxV8EMB8xWueGzzEH3DH,,17.5,39.41,-105,2023-10-09T10:28:57.359Z
2WWTSj7TRx7bMnNUqjHVVcEjmhq,,20.5,35.12,126.94,2023-10-09T10:28:57.408Z
2WWTSkKDi06x8tfJsuMh532Qnsf,,10.5,41.56,-87.89,2023-10-09T10:28:57.692Z
2WWTSl3wwVlRxhCYX2hDREjYkgr,,27,38.02,-0.71,2023-10-09T10:28:57.846Z
2WWTSpE3QeaPoZuvLquxfYPCa3O,,11,58.61,16.22,2023-10-09T10:28:58.244Z
2WWTSnZcffWGY2WEfJCFaYmZa6q,,24,33.18,-117.09,2023-10-09T10:28:58.245Z
2WWTStMm42RfuSxdrhW7XMgiczs,,12,30.72,-94.91,2023-10-09T10:28:58.247Z
2WWTSnw3DHJEe6BlgoFDyosLbD8,,14,47.72,-122.05,2023-10-09T10:28:58.753Z
2WWTSqHfWzoCz1wD6K3l4HrhI6x,,32,33.36,-111.71,2023-10-09T10:28:58.762Z
2WWTT0ZCPTqqDxPWkXzXc3wwugv,,29,33.86,-117.6,2023-10-09T10:28:59.244Z
2WWTSubVOwGmxgMJaYhfeziWTA2,,16.5,33.48,-117.59,2023-10-09T10:28:59.712Z
2WWTT1362phD4XGra8nqSz3EPV1,,41.5,24.57,54.46,2023-10-09T10:28:59.89Z
2WWTT0Ts4jeMYmCEYOb1RYuU9SJ,,21,49.28,-123.02,2023-10-09T10:28:59.911Z
2WWTSvYMvF40hDap01bvJf19at6,,18.5,33.67,-118.01,2023-10-09T10:28:59.91Z
2WWTT6Hg5HB8qkhy1GqwI7AhDOD,,11,40.84,-73.94,2023-10-09T10:29:00.234Z
2WWTT5uYrssV10LXdVeF0CU2s5Q,,14.5,42.32,-88.12,2023-10-09T10:29:00.234Z
2WWTT3tFsezRzd3BVlOvIp8nzNk,,9.5,45.44,-73.69,2023-10-09T10:29:00.247Z
2WWTT4mcazxWNKJTmLqjWTHn4ht,,9,39.99,-74.06,2023-10-09T10:29:00.582Z
2WWTT7nowv9jWkBqMTt5XRrDsdE,,22.5,32.75,-117.19,2023-10-09T10:29:00.729Z
2WWTT8Jyqmr8YqmKGfCoK5eMqwl,,14,47.72,-122.05,2023-10-09T10:29:00.736Z
2WWTT6NtTfw0JOeAu2F9SMviBSH,,23.5,38.71,-9.15,2023-10-09T10:29:00.895Z
2WWTT4T40xTxJlJXHUuNuaQNVSJ,,18.5,33.67,-118.01,2023-10-09T10:29:00.904Z
2WWTT9iQjqg60YVOfM4FDtId3xH,,6,45.21,-85.17,2023-10-09T10:29:01.095Z
2WWTTH5C900BOhAoe5SBrFOJ9PO,,26,33.85,-117.57,2023-10-09T10:29:01.095Z
2WWTTBxyLYFX5XyOotayd1YWEIO,,12,55.05,10.59,2023-10-09T10:29:01.095Z
2WWTTADGbFZeygEEvu2RMlLgq4Y,,26.5,37.73,-122.4,2023-10-09T10:29:01.1Z
2WWTT9tOoycJipg2g45qO5n9Ifh,,19,42.09,-87.97,2023-10-09T10:29:01.241Z
2WWTTCvakoFZglCaoDOAwMl0E37,,27.5,32.79,-117.17,2023-10-09T10:29:01.242Z
2WWTTCwgTjwat5VsCUxcD8XRQLU,,26,33.18,-96.65,2023-10-09T10:29:01.373Z
2WWTTAAI3JebMTSQWNhL8lbGDbP,,10,45.51,-73.63,2023-10-09T10:29:01.41Z
2WWTT9aWcCtb8fLIOvF8BQQWX45,,21.5,36.82,-119.82,2023-10-09T10:29:01.41Z
2WWTT9pta7cnAQb7vpuaXsxk8LX,,30,33.93,-117.86,2023-10-09T10:29:01.715Z
2WWTTDLgiB7mVj7Ufaopy86speo,,18.5,33.93,-117.41,2023-10-09T10:29:01.715Z
2WWTTAxEZYCBQKQzvFT6EAdtw8k,,18,39.41,-105,2023-10-09T10:29:01.869Z
2WWTTB1TI1hOE55zTCTpWh03USP,,8.5,32.47,-85.09,2023-10-09T10:29:01.996Z
2WWTTHkZBFhe7Rd7Dmwh9pKnhAo,,18.5,37.76,-122.49,2023-10-09T10:29:02.173Z
2WWTTNLRfk6HMPGjP6gAEwNO4lk,,5.5,46.2,-74.73,2023-10-09T10:29:02.173Z
2WWTTLTwO4jpaQ54HF2Ats9hlW8,,24,33.18,-117.09,2023-10-09T10:29:02.234Z
2WWTTOTb9aHqaVj5u8pyCOIL0DY,,18.5,37.43,-122.19,2023-10-09T10:29:02.411Z
2WWTTMH2KdhimhuMYHwK6zBCXv9,,33,37.99,-122.6,2023-10-09T10:29:02.412Z
2WWTTPyLSdLFOvo72IGVaSZsiA7,,26,-27.76,153.24,2023-10-09T10:29:03.144Z
2WWTTRo6Cn6q6DytFck8uuaIiWp,,26,-27.76,153.24,2023-10-09T10:29:03.144Z
2WWTTRtOCrQTp2ZI2FFlxW7WiOl,,28.5,33.22,-96.85,2023-10-09T10:29:03.231Z
2WWTTQQNnok1Q1dPNnZJsPw87X1,,17.5,33.98,-117.89,2023-10-09T10:29:03.487Z
2WWTTPLD8UfIeSOmQyKs9B9VwT5,,6.5,42.91,-85.74,2023-10-09T10:29:03.874Z
2WWTTSVSjy8XWGv65h3xGLkVl6R,,19,34.08,-118.4,2023-10-09T10:29:03.963Z
2WWTTQDgsLy6Mv84MlnXr0xFQ2z,,17.5,42.41,-87.91,2023-10-09T10:29:03.966Z
2WWTTbVtb6jhSrVxUYp3JKfUjow,,20.5,28.15,-81.64,2023-10-09T10:29:04.174Z
2WWTTeUg7Dh3dGDjoo9UGUmnTRM,,21.5,33.74,-118.09,2023-10-09T10:29:04.389Z
2WWTTXa0dP1Hr3NF2v2UUbSFLHi,,22,41.89,-87.66,2023-10-09T10:29:04.389Z
2WWTTXUd3H969XeJNtl0hrPzMgB,,20,46.83,9.45,2023-10-09T10:29:04.42Z
2WWTTaCqZlhsQ0JLYY0Ul21Nj1O,,4,59.32,14.12,2023-10-09T10:29:04.891Z
2WWTTbyL6Mw6UpNIlTXaylBz2ny,,25.5,45.48,-122.37,2023-10-09T10:29:04.965Z
2WWTTiYsR535M7dgMlYA03dDkE1,,11.5,35.89,-78.62,2023-10-09T10:29:05.169Z
2WWTTjZEbjGGu305qhlmwC0B75D,,20,48.22,10.85,2023-10-09T10:29:05.679Z
2WWTTmD2b0kX7Dc82EgG6zsCudP,,20,33.74,-111.76,2023-10-09T10:29:05.68Z
2WWTTfPHpPNir9IcM7KCfBFFxsl,,19.5,39.37,-94.78,2023-10-09T10:29:05.68Z
2WWTTgsIHz7PYCyqOvvFMNkMO2V,,26,33.18,-96.65,2023-10-09T10:29:05.942Z
2WWTTksFkfiyv3c9rWgqy9nCPp5,,18.5,49.92,8.5,2023-10-09T10:29:05.942Z
2WWTTfn4m8hsUvYztXSblriDbgU,,29,36.08,-114.96,2023-10-09T10:29:05.971Z
2WWTTpzzhhqw3FzqmddLJQaw4cy,,18.5,49.01,2.57,2023-10-09T10:29:06.682Z
2WWTTsn5NrUBKedfBelBRuzQj48,,18,32.94,-97.04,2023-10-09T10:29:06.685Z
2WWTU05h95Hf2zTLpvm73OCZWaz,,5.5,46.19,-74.73,2023-10-09T10:29:07.199Z
2WWTTx0NOeNiFVVHLAEBMvI6eVa,,33,37.99,-122.6,2023-10-09T10:29:07.39Z
2WWTTyefJtKovxpFkjhoU7QW7yV,,16.5,41.72,-88.21,2023-10-09T10:29:07.39Z
2WWTTzcs9N4mXuJIiZJjWgs5tOc,,15,37.7,-122.46,2023-10-09T10:29:07.437Z
2WWTU3MbSzmD4NDZOrpzeGnJt85,,16.5,52.37,9.68,2023-10-09T10:29:08.078Z
